Producto,Canal,Ubicacion,Fecha,Cantidad
2233,default,18,01/03/2025,4
2233,default,18,04/03/2025,3
2233,default,18,06/03/2025,3
2233,default,18,10/03/2025,1
2233,default,18,11/03/2025,1
2233,default,18,12/03/2025,3
2233,default,18,14/03/2025,2
2233,default,18,19/03/2025,2
2233,default,18,22/03/2025,4
2233,default,18,29/03/2025,1
2233,default,18,03/04/2025,2
2233,default,18,07/04/2025,1
2233,default,18,09/04/2025,1
2233,default,18,10/04/2025,1
2237,default,18,12/03/2025,1
2240,default,18,16/10/2024,1
2255,default,18,27/06/2024,1
2255,default,18,04/07/2024,1
2255,default,18,15/07/2024,1
2255,default,18,18/07/2024,2
2255,default,18,30/01/2025,1
2255,default,18,10/02/2025,1
2255,default,18,04/03/2025,1
2255,default,18,03/04/2025,1
2256,default,18,18/04/2024,2
2256,default,18,19/04/2024,1
2256,default,18,26/04/2024,1
2256,default,18,04/05/2024,1
2256,default,18,13/05/2024,3
2256,default,18,22/05/2024,2
2256,default,18,24/05/2024,1
2256,default,18,27/05/2024,1
2256,default,18,11/06/2024,1
2256,default,18,18/06/2024,3
2256,default,18,09/07/2024,1
2256,default,18,19/07/2024,2
2256,default,18,15/08/2024,1
2256,default,18,20/08/2024,2
2256,default,18,21/08/2024,1
2256,default,18,29/08/2024,1
2256,default,18,02/09/2024,2
2256,default,18,02/10/2024,1
2256,default,18,07/10/2024,2
2256,default,18,05/11/2024,2
2256,default,18,13/11/2024,1
2256,default,18,19/11/2024,1
2256,default,18,09/12/2024,1
2256,default,18,23/12/2024,1
2256,default,18,07/01/2025,1
2256,default,18,14/01/2025,1
2256,default,18,23/01/2025,1
2256,default,18,12/02/2025,1
2256,default,18,17/02/2025,1
2256,default,18,25/02/2025,1
2256,default,18,13/03/2025,3
2256,default,18,07/04/2025,2
2260,default,18,22/05/2024,3
2260,default,18,22/06/2024,1
2260,default,18,15/08/2024,1
2260,default,18,17/10/2024,1
2260,default,18,18/10/2024,1
2260,default,18,05/11/2024,1
2260,default,18,08/11/2024,1
2260,default,18,13/12/2024,1
2260,default,18,26/12/2024,1
2260,default,18,17/01/2025,1
2260,default,18,20/02/2025,1
2260,default,18,04/04/2025,1
2260,default,18,09/04/2025,1
2261,default,18,15/10/2024,1
2261,default,18,24/12/2024,1
2262,default,18,15/08/2024,1
2262,default,18,14/09/2024,1
2262,default,18,18/10/2024,1
2262,default,18,21/10/2024,1
2262,default,18,31/10/2024,1
2262,default,18,15/11/2024,1
2262,default,18,20/11/2024,1
2262,default,18,25/11/2024,1
2262,default,18,17/01/2025,1
2270,default,18,28/02/2025,1
2278,default,18,25/06/2024,1
2278,default,18,26/11/2024,1
2278,default,18,04/12/2024,1
2286,default,18,23/04/2024,1
2286,default,18,17/06/2024,1
2286,default,18,03/09/2024,2
2286,default,18,05/09/2024,2
2286,default,18,05/03/2025,2
2287,default,18,23/04/2024,1
2287,default,18,29/04/2024,2
2287,default,18,19/06/2024,1
2287,default,18,13/07/2024,1
2287,default,18,16/07/2024,1
2287,default,18,19/07/2024,1
2287,default,18,24/08/2024,1
2287,default,18,18/09/2024,1
2287,default,18,28/09/2024,1
2287,default,18,19/11/2024,1
2287,default,18,27/03/2025,1
2287,default,18,08/04/2025,1
2292,default,18,14/12/2024,1
2292,default,18,14/01/2025,1
2292,default,18,31/03/2025,1
2309,default,18,07/05/2024,1
2309,default,18,09/05/2024,3
2309,default,18,11/05/2024,2
2309,default,18,14/05/2024,1
2309,default,18,16/05/2024,2
2309,default,18,20/05/2024,1
2309,default,18,21/05/2024,2
2309,default,18,24/05/2024,1
2309,default,18,28/05/2024,3
2309,default,18,29/05/2024,1
2309,default,18,30/05/2024,2
2309,default,18,31/05/2024,2
2309,default,18,08/06/2024,1
2309,default,18,10/06/2024,1
2309,default,18,11/06/2024,1
2309,default,18,14/06/2024,2
2309,default,18,15/06/2024,1
2309,default,18,20/06/2024,3
2309,default,18,22/06/2024,1
2309,default,18,24/06/2024,1
2309,default,18,27/06/2024,4
2309,default,18,01/07/2024,1
2309,default,18,02/07/2024,1
2309,default,18,04/07/2024,3
2309,default,18,05/07/2024,1
2309,default,18,06/07/2024,1
2309,default,18,11/07/2024,1
2309,default,18,15/07/2024,4
2309,default,18,17/07/2024,4
2309,default,18,19/07/2024,9
2309,default,18,22/07/2024,1
2309,default,18,23/07/2024,1
2309,default,18,24/07/2024,1
2309,default,18,02/08/2024,4
2309,default,18,23/08/2024,1
2309,default,18,23/09/2024,4
2309,default,18,24/09/2024,4
2309,default,18,27/09/2024,5
2309,default,18,28/09/2024,1
2309,default,18,10/10/2024,2
2309,default,18,16/10/2024,1
2309,default,18,21/10/2024,1
2309,default,18,24/10/2024,4
2309,default,18,25/10/2024,1
2309,default,18,26/10/2024,1
2309,default,18,28/10/2024,1
2309,default,18,31/10/2024,6
2309,default,18,02/11/2024,4
2309,default,18,06/11/2024,5
2309,default,18,08/11/2024,4
2309,default,18,09/11/2024,4
2309,default,18,11/11/2024,4
2309,default,18,14/11/2024,4
2309,default,18,19/11/2024,1
2309,default,18,20/11/2024,1
2309,default,18,26/11/2024,4
2309,default,18,27/11/2024,4
2309,default,18,28/11/2024,2
2309,default,18,02/12/2024,1
2309,default,18,03/12/2024,5
2309,default,18,04/12/2024,13
2309,default,18,05/12/2024,1
2309,default,18,11/12/2024,4
2309,default,18,18/12/2024,1
2309,default,18,19/12/2024,6
2309,default,18,20/12/2024,5
2309,default,18,10/01/2025,1
2309,default,18,11/01/2025,2
2309,default,18,13/01/2025,2
2309,default,18,14/01/2025,3
2309,default,18,15/01/2025,4
2309,default,18,17/01/2025,2
2309,default,18,18/01/2025,1
2309,default,18,23/01/2025,2
2309,default,18,24/01/2025,6
