Producto,Desc_Producto,Familia_Producto,Categoria,Segmentacion_Producto,Ubicacion,Desc_Ubicacion,Origen_Abasto,OverrideClasificacionABCD,Override_Min_Politica_Inventarios,Override_Max_Politica_Inventarios,Medida_Override,Tipo_Override,MargenUnitario,LeadTime_Abasto_Dias,Frecuencia_Revision_Dias,Fill_Rate,MOQ,Tamano_Lote,Unidades_Pallet,Costo_Unidad,Tolerancia_Vida_Util_Dias,Vida_Util_Dias,Unidad_Medida_UOM,Presentacion,Desc_Empaque_UOM_Base,Unidades_Empaque,Cantidad_Demanda_Indirecta,Nivel_OA
1345,ULTRA TELMISARTAN 40MG 30TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,54.11,335,365,,PZ,PZ,,,
2492,ULTRA VILDAGLIPTINA/METFORMINA 50/850MG TAB 30,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,204.68,335,365,,PZ,PZ,,,
1365,UNESIA UNGUENTO ANTIMICOTICO 20GR,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,79.2,335,365,,PZ,PZ,,,
1502,WERMY GABAPENTINA 300MG 15 CAPSULAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,24.46,335,365,,PZ,PZ,,,
1516,XIGDUO XR 10MMG/1000MG 28 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1195.73,335,365,,PZ,PZ,,,
1392,XIGDUO XR 14 TABS 10MG/1000MG,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,684,335,365,,PZ,PZ,,,
2312,XULTOPHY FLEXTOUCH 100 U/ML 3X3 ML,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,2708.11,335,365,,PZ,PZ,,,
2255,XULTOPHY FLEXTOUCH U/ML 1X3 ML,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1128.19,335,365,,PZ,PZ,,,
1797,ZUKEDIB GLIMEPIRIDA 2MG 30 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,48,335,365,,pz,pz,,,
1753,ZUKEDIB GLIMEPIRIDA 4MG 30 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,42.9,335,365,,CAJA,CAJA,,,
1546,AGUA CDA 1000 ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,15,1,1,7.5,0,0,,PZA,PZA,,,
697,AGUA CDA 500ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,5.5,0,0,,pz,pz,,,
1384,CDA TE COLAGENO 150 G,Slow Mover,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,115,360,365,,PZ,PZ,,,
2165,CDA TE DE COLAGENO 300GRS,Slow Mover,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,230,360,365,,PZ,PZ,,,
2233,SUEROX ADULTO 8IONES FRESA KIWI 630 ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,14.21,360,365,,PZ,PZ,,,
2025,SUEROX ADULTO 8IONES LIMA LIMON 630 ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,14.21,360,365,,PZ,PZ,,,
2144,SUEROX ADULTO 8IONES MORA AZUL 630 ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,14.21,360,365,,,,,,
2026,SUEROX ADULTO 8IONES UVA 630 ML,,BEBIDAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,14.21,360,365,,PZ,PZ,,,
2046,ALCOHOL ETILICO 70°,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,95,0,0,,pz,pz,,,
343,ALCOHOL PROTEC / LAS CAÑITAS 1L ,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,38,360,365,,pz,pz,,,
2286,APLICADORES DE MADERA 40 PIEZAS,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,6.46,360,365,,,,,,
1135,BATAS DESECHABLES C/10,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,120,360,365,,BLS,BLS,,,
1523,BD JERINGAS PARA INSULINA INSUMO C/30,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,CAJA,CAJA,,,
195,BD PLASTIPAK JERINGA NEGRA 22 X 32 3ML C/100,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,197.26,360,365,,CAJA,CAJA,,,
293,BD PLASTIPAK TERUMO JERINGA CELESTE 23GX25MM 3ML C/100,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,143,360,365,,pz,pz,,,
2115,BD VACUTAINER 22*38 NEGRA C/100 ,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,344.83,360,365,,CAJA,CAJA,,,
510,BD VACUTAINER TUBO LILA 4ML C/100,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,243,360,365,,pz,pz,,,
536,BD VACUTAINER TUBO ROJO C/100,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,220,360,365,,pz,pz,,,
1426,BOLSA CAMISETA PAQUETE,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,27.09,0,0,,PAQ,PAQ,,,
1427,BOLSA ROLLO ,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,61.67,0,0,,ROLLO,ROLLO,,,
1152,C MEDICAL PAPEL ELECTRO 214MM X 27M,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,90,360,365,,PZ,PZ,,,
1489,CDA CAPSICUM INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1460,CDA CREMA 2A INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
2278,CDA CREMA DIABECAZ 300ML INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1461,CDA FRESH SPRAY INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1462,CDA UREA 40 INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1162,COPA PARA MUESTRA,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,77.94,0,0,,PZ,PZ,,,
2279,CVITAL BD ULTRA FINE JERINGA INSULINA 31GX6MM .5ML C/10 INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
2280,CVITAL BD ULTRA FINE JERINGA INSULINA 31GX6MM 1ML C/10 INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
2281,CVITAL PROXALIN PLUS 10 TABLETAS INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
2282,CVITAL ULTRA CAPTOPRIL 25MG 30 TABLETAS INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1542,D-10 HEMOGLOBINA A1C PROGR REOR,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18966,360,365,,PZA,PZA,,,
1647,DCA ADVANTAGE KIT REACTIVO 10 S HB1AC,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1635,360,365,,CAJA,CAJA,,,
1451,DEX4 FRAMBUESA INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
1122,DEX4 NARANJA INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
1406,DEXTROSOL 100G,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,119,0,0,,PZ,PZ,,,
1408,DEXTROSOL 50G,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,75,0,0,,PZ,PZ,,,
1407,DEXTROSOL 75G,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,115,0,0,,PZ,PZ,,,
1125,GASAS INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
1128,GEL CONDUCTOR,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,238,360,365,,PZ,PZ,,,
1119,GLUCOMETRO INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
2187,GLUCOX 250ML=100GRS GLUCOSA,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,78.4,360,365,,1,1,,,
2221,GLUCOX 250ML=50GRS GLUCOSA,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,49.6,360,365,,1,1,,,
2157,GLUCOX 75GRS 250ML,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,64,360,365,,PZ,PZ,,,
1999,GREEN CARE REACTIVO KIT 10 ,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1000,360,365,,CAJA,CAJA,,,
381,GUANTE EXPLORACIÓN LATEX NO EST CH PROTEC,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,180.5,360,365,,CJ,CJ,,,
202,GUANTES EXPLORACIÓN NO ESTERIL MED PROTECT,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,180.5,360,365,,pz,pz,,,
1563,HBA1C ELUTION BUFFER 1,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,523.2,360,365,,pz,pz,,,
1643,HOLDER ESA 1 C/100,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,83,360,365,,BOLSA,BOLSA,,,
2341,HOLDER ESA 1 C/3,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,9.33,360,365,,BOLSA,BOLSA,,,
1123,INSULEX R INSUMO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,ins,ins,,,
1121,LANCETAS INSUMO,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
1545,"LYPHOCHEK DIABETES CONTROL, BINIVEL, MCA. BIORAD 2 X 0.5 ML  (JUEGO DE 2 VIALES)",Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,632.2,360,365,,PZA,PZA,,,
2473,MEDIDOR DE COLESTEROL,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,0.01,360,365,,PZ,PZ,,,
1124,MICRODACYN INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
1399,NOVOFINE AGUJAS PROMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PROMO,PROMO,,,
533,PAPEL PARAFILM 20 IN X 15 FT,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,990,360,365,,pz,pz,,,
296,PROTEC CUBREBOCAS,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,40,360,365,,pz,pz,,,
34,PROTEC GEL ANTIBACTERIAL 1L,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,47.19,0,0,,pz,pz,,,
1134,PROTEC SABANAS DESECHABLES C/10,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,171,360,365,,PZ,PZ,,,
2493,PROTECT BANDITAS ADHESIVAS REDONDAS C/100,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,42.95,360,365,,PZ,PZ,,,
2259,PRUEBA DE GLICOHEMOGLOBINA CAJA C/12 PBAS,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1635,360,365,,,,,,
2326,Puntillas para micropipeta 0.5-10 uL c/50,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,13.46,360,365,,LAB,LAB,,,
1163,Puntillas para micropipeta 100-1000 uL c/50,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,14.82,360,365,,PZ,PZ,,,
1150,SKINPROT BANDITAS ADHESIVAS REDONDAS C/100,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,42.95,360,365,,CJ,CJ,,,
2158,SOLUCION DE CONTROL AGAMATRIX,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,86.72,360,365,,PZ,PZ,,,
1454,TERMOMETRO NEUTEK INUSMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PZ,PZ,,,
2024,TIRAS COLESTEROL INSUMO,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,63.64,0,0,,CAJA,CAJA,,,
1120,TIRAS INSUMO,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,INS,INS,,,
2474,TIRAS REACTIVAS COLESTEROL,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,0.01,360,365,,CAJA,CAJA,,,
1425,TORNIQUETE,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,13.64,360,365,,PZ,PZ,,,
200,TORUNDAS DE ALGODÓN 500GR PROTECT,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,86,360,365,,pz,pz,,,
1793,TUBO CONICO ORINA ROJO AMARILLO,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,4.6,360,365,,PZ,PZ,,,
2508,VACUETTE NIPRO AGUJA NEGRA 22G C/100,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,255,360,365,,pza,pza,,,
291,VACUETTE TUBO AZUL 3.5 ML 13 X 75,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,3.52,360,365,,pz,pz,,,
1642,VACUTEST KIMA AGUJA NEGRA 22G C/100,Slow Mover,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,255,360,365,,CAJA,CAJA,,,
2116,VACUTETTE  MULTIPLE,ND,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,338.44,360,365,,caja,caja,,,
1166,VASO CLINICO ESTERIL C/50,,INSUMOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,112.5,0,0,,CAJA,CAJA,,,
1847,CDA 306 CAFE 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1848,CDA 306 CAFE 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1849,CDA 306 CAFE 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1850,CDA 306 CAFE 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1851,CDA 306 CAFE 27,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1852,CDA 306 CAFE 27.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1853,CDA 306 CAFE 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1854,CDA 306 CAFE 28.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1855,CDA 306 CAFE 29,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1856,CDA 306 CAFE 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1857,CDA 306 CAFE 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1927,CDA 398 NEGRO 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1928,CDA 398 NEGRO 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1929,CDA 398 NEGRO 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1930,CDA 398 NEGRO 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1931,CDA 398 NEGRO 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1932,CDA 398 NEGRO 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1933,CDA 398 NEGRO 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1934,CDA 398 NEGRO 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1935,CDA 398 NEGRO 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1936,CDA 398 NEGRO 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
2342,CDA D017 MARINO DAMA 23,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2343,CDA D017 MARINO DAMA 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2344,CDA D017 MARINO DAMA 24,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2345,CDA D017 MARINO DAMA 24.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2346,CDA D017 MARINO DAMA 25,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2347,CDA D017 MARINO DAMA 25.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
2348,CDA D017 MARINO DAMA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,369.5,0,0,,PAR,PAR,,,
1917,T1003 BLANCO CABALLERO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1918,T1003 BLANCO CABALLERO CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1919,T1003 BLANCO CABALLERO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1920,T1003 BLANCO CABALLERO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1921,T1003 BLANCO CABALLERO CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1922,T1003 BLANCO CABALLERO CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1923,T1003 BLANCO CABALLERO CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1924,T1003 BLANCO CABALLERO CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1925,T1003 BLANCO CABALLERO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1926,T1003 BLANCO CABALLERO CDA 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,479,0,0,,PAR,PAR,,,
1900,T658 NEGRO DAMA CDA 22,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1901,T658 NEGRO DAMA CDA 22.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1902,T658 NEGRO DAMA CDA 23,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1903,T658 NEGRO DAMA CDA 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1904,T658 NEGRO DAMA CDA 24,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1905,T658 NEGRO DAMA CDA 24.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1906,T658 NEGRO DAMA CDA 25,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1907,T658 NEGRO DAMA CDA 25.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1908,T658 NEGRO DAMA CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1909,T658 NEGRO DAMA CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1910,T658 NEGRO DAMA CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1784,ZAPATO 1017 NEGRO CDA 23,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1785,ZAPATO 1017 NEGRO CDA 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1786,ZAPATO 1017 NEGRO CDA 24,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1787,ZAPATO 1017 NEGRO CDA 24.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1788,ZAPATO 1017 NEGRO CDA 25,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1789,ZAPATO 1017 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1790,ZAPATO 1017 NEGRO CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,507,0,0,,PAR,PAR,,,
1791,ZAPATO 1017 NEGRO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,438,0,0,,PAR,PAR,,,
